X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,CITY,PHONE,SEAT_CAP,RISK,RECORD_ID,FACILITY_NAME,CHAIN_NAME,CHAIN_ESTABLISHMENT,SITE_ADDRESS
1369037.31499061,245389.380409524,1718,351720,0,350,Carnation Farms,Carnation Farms,28901 NE CARNATION FARM RD,98014,Carnation,(848) 213-5341,Non-Profit Institution,III, , , , ," 
"
1369036.9960936,245388.496553019,1719,351721,0,350,Carnation Farms- Dining Center,Carnation Farms,28901 NE CARNATION FARM RD,98014,Carnation,(425) 844-3199,Non-Profit Institution,III, , , , ," 
"
1373456.22314753,237936.877598017,1720,351722,0,350,Carnation Market,Carnation Market,31722 W EUGENE ST,98014,Carnation,(360) 466-0188,Meat/Sea Food,III, , , , ," 
"
1373456.22314753,237936.877598017,1721,351723,0,350,Carnation Market- Deli/Bakery/Seattle'S Best,Carnation Market,31722 W EUGENE ST,98014,Carnation,(360) 466-0188,Seating 0-12,III, , , , ," 
"
1311424.94793211,186709.349147767,1722,351724,0,350,Carniceria 'La Chiquita',Carniceria 'La Chiquita',1314 UNION AVE NE #9,98059,Renton,,Seating 0-12,III, , , , ," 
"
1265888.83690478,179170.757597685,1723,351725,0,350,Carniceria  La Canasta (Meat Dept),Restaurant  La Canasta,13602 AMBAUM BL SW,98166,Burien,(206) 431-2638,Meat/Sea Food,III, , , , ," 
"
1278009.45209919,154444.17188035,1724,351726,0,350,Carniceria Aguilera,Carniceria Aguilera,20856 INTERNATIONAL BL,98198,Seatac,(206) 551-8514,Seating 0-12,III, , , , ," 
"
1275033.20608319,222291.82489869,1725,351727,0,350,Carniceria Azteca,Carniceria Azteca,1265 S MAIN ST,98144,Seattle,(206) 363-7080,Meat/Sea Food,III, , , , ," 
"
1264621.87388752,192118.205784097,1726,351728,0,350,Carniceria El Paisan,Carniceria El Paisan,9629 15TH AVE SW,98106,Seattle,,Seating 0-12,III, , , , ," 
"
1297970.42398819,181506.351679772,1727,351729,0,350,Carniceria Los Compadres #3,Carniceria Los Compadres #3,419 RAINIER AVE N,98057,Renton,(360) 333-8066,Seating 0-12,III, , , , ," 
"
1276436.58385386,269291.794874936,1728,351730,0,350,Caroline'S Tavern,Caroline'S Tavern,13702 15TH AVE NE,98125,Seattle,(425) 268-3500,Seating 13-50,III, , , , ," 
"
1268393.98806244,224731.676974356,1729,351731,0,350,Carousel Shopper Snack Bar,Great Western Pacific,1301 ALASKAN WAY,98101,Seattle,(206) 623-3500,Seating 0-12,I, , , , ," 
"
1295023.29307143,147035.086632937,1730,351732,0,350,Carpinito Brothers Produce,Carpinito Brothers Produce,1148 CENTRAL AVE N,98032,Kent,(253) 854-3574,Grocery Store-no seating,I, , , , ," 
"
1273699.7438551,231509.280217022,1731,351733,0,350,Carrello,Carrello,622 BROADWAY AVE E,98102,Seattle,(206) 605-9016,Seating 51-150,III, , , , ," 
"
1312819.68497202,162595.621784776,1732,351734,0,350,Carriage Crest Elementary,Carriage Crest Elementary,18235 140TH AVE SE,98058,Renton,,School Lunch Program,II, , , , ," 
"
1300788.81303644,138700.159733266,1733,351735,0,350,Carriage Square Bar & Grill,Carriage Square Bar & Grill,25626 102ND PL SE,98030,Kent,(206) 370-0599,Seating 51-150,III, , , , ," 
"
1270763.40884852,220796.248493522,1734,351736,0,350,Cart #1 (Kc745),Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Mobile Food Unit,I, , , , ," 
"
1270763.40884852,220796.248493522,1735,351737,0,350,Cart #2 (Kc746),Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Mobile Food Unit,I, , , , ," 
"
1270763.40884852,220796.248493522,1736,351738,0,350,Cart #3 (Kc747),Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Mobile Food Unit,I, , , , ," 
"
1270763.40884852,220796.248493522,1737,351739,0,350,Cart #4 (Kc748),Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Mobile Food Unit,I, , , , ," 
"
1270763.40884852,220796.248493522,1738,351740,0,350,Cart #5 (Kc749),Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Mobile Food Unit,I, , , , ," 
"
1270763.40884852,220796.248493522,1739,351741,0,350,Cart #6 (Kc750),Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Mobile Food Unit,I, , , , ," 
"
1270763.40884852,220796.248493522,1740,351742,0,350,Cart #7 (Kc751),Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Mobile Food Unit,I, , , , ," 
"
1270763.40884852,220796.248493522,1741,351743,0,350,Cart #8 (Kc752),Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Mobile Food Unit,I, , , , ," 
"
1294071.20508061,141037.366344944,1742,351744,0,350,Carver Kitchen,Carver Kitchen,10231 16TH AVE SW,98106,Seattle,(206) 335-4293,Mobile Food Unit,III, , , , ," 
"
1237375.2459662,167221.440945193,1743,351745,0,350,Casa Bonita,Casa Bonita,17623 100TH AVE SW,98070,Vashon,(206) 463-6452,Seating 51-150,III, , , , ," 
"
1274847.58112636,265659.769986764,1744,351746,0,350,Casa Del Mariachi,Casa Del Mariachi,12327 ROOSEVELT WAY NE,98125,Seattle,(206) 331-6805,Seating 13-50,III, , , , ," 
"
1311446.21396568,186928.455008775,1745,351747,0,350,Casa Durango,Casa Durango,1306 UNION AVE NE,98059,Renton,(425) 793-9501,Seating 51-150,III, , , , ," 
"
1269541.44508511,180870.99008961,1746,351748,0,350,Casa Italiana,Casa Italiana,13028 1ST AVE S,98168,Seattle,(253) 470-8102,Seating 13-50,II, , , , ," 
"
1310590.0030797,180968.862925351,1747,351749,0,350,Casa Mixteca 3,Casa Mixteca 3,3803 NE 4TH ST,98056,Renton,(425) 235-5494,Seating 0-12,III, , , , ," 
"
1267416.21114661,173704.865642354,1748,351750,0,350,Casa Mixtera 2,Casa Mixtera 2,452 SW 153RD ST,98166,Burien,(206) 242-2326,Seating 13-50,III, , , , ," 
"
1274245.97110911,250005.569667935,1749,351751,0,350,Casa Patron,Casa Patron,805 NE 65TH ST,98115,Seattle,(206) 923-7680,Seating 51-150,III, , , , ," 
"
1266544.5219451,230462.649108186,1750,351752,0,350,Casablanca Hot Dog,Casablanca Hot Dog,1833 BROADWAY ST,98122,Seattle,(206) 336-5240,Mobile Food Unit,I, , , , ," 
"
1274014.60707052,203750.026680514,1751,351753,0,350,Cascade Cliffs Vineyard & Winery,Cascade Cliffs Vineyard & Winery,6006 12TH AVE S,98108,Seattle,(206) 226-1378,Seating 13-50,I, , , , ," 
"
1314983.58189094,271704.27889511,1752,351754,0,350,Cascade Cliffs Vineyard & Winery - Tasting Room/Variance,Cascade Cliffs Vineyard & Winery,15029 WOODINVILLE REDMOND RD NE,98072,Woodinville,(206) 226-1378,Seating 0-12,II, , , , ," 
"
1306008.45384386,170231.782365441,1753,351755,0,350,Cascade Elementary School,Cascade Elementary School,16022 116TH AVE SE,98058,Renton,,School Lunch Program,II, , , , ," 
"
1266791.64907552,186879.494476765,1754,351756,0,350,Cascade Junior High School,Cascade Middle School,11212 10TH AVE SW,98146,Seattle,(206) 433-2551,School Lunch Program,II, , , , ," 
"
1298139.38592061,122775.331674859,1755,351757,0,350,Cascade Middle School  - Kitchen,Cascade Middle School  - Kitchen,1015 24TH AVE NE,98002,Auburn,,School Lunch Program,II, , , , ," 
"
1277722.57603252,149533.333604932,1756,351758,0,350,Cascade Public Schools,Cascade Public Schools,22419 PACIFIC HWY S,98198,Des Moines,(253) 260-5368,School Lunch Program,II, , , , ," 
"
1359164.90789819,217742.15683268,1757,351759,0,350,Cascade Ridge Elementary,Cascade Ridge Elementary,2020 TROSSACHS BL SE,98075,Sammamish,,School Lunch Program,II, , , , ," 
"
1279664.46716186,179051.3224691,1758,351760,0,350,Cascade View Elementary School,Cascade View Elementary School,13601 32ND AVE S,98168,Seattle,(206) 901-8000,School Lunch Program,II, , , , ," 
"
1382893.86798611,195980.93263869,1759,351761,0,350,Cascade View Elementary/SVSD,Cascade View Elementary/SVSD,34816 SE RIDGE ST,98065,Snoqualmie,,School Lunch Program,II, , , , ," 
"
1269950.56401752,257100.903902441,1760,351762,0,350,Cascadia Elementary School,Cascadia Elementary School,1700 N 90TH ST,98103,Seattle,(206) 252-0697,School Lunch Program,II, , , , ," 
"
1511010.90997986,259287.498610601,1761,351763,0,350,Cascadia Inn Cafe,Cascadia Inn Cafe,210 RAILROAD AVE,98288,Skykomish,,Seating 13-50,III, , , , ," 
"
1342032.10587777,150505.586909771,1762,351764,0,350,Cascadia Pizza,Cascadia Pizza,22607 SE 216TH WAY,98038,Maple Valley,(253) 350-9370,Seating 13-50,III, , , , ," 
"
1352476.34515986,76889.1202978492,1763,351765,0,350,Cascadia Pizza Co,Cascadia Pizza Co,1409 GRIFFIN AVE,98022,Enumclaw,(253) 350-9370,Seating 0-12,III, , , , ," 
"
1348715.36514902,121266.972486854,1764,351766,0,350,Cascadia Pizza Co(Kc441) @ 206-327-3046,Cascadia Pizza Co,22018 84 AVE S,98032,Kent,(206) 327-3046,Mobile Food Unit,III, , , , ," 
"
1275136.75902569,227867.882316098,1765,351767,0,350,Cascina Spinasse,Cascina Spinasse,1531 14TH AVE,98122,Seattle,(206) 251-7673,Seating 51-150,III, , , , ," 
"
1269146.57185911,228403.268384442,1766,351768,0,350,Casco Antigua,Casco Antigua,2102 7TH AVE,98121,Seattle,(206) 755-8695,Seating 51-150,III, , , , ," 
"
1301502.3598377,143214.275048852,1767,351769,0,350,Casey'S Grill & Sports Bar,Casey'S Grill & Sports Bar,24228 104TH AVE SE 105,98030,Kent,(206) 949-5269,Seating 51-150,III, , , , ," 
"
1264728.05313711,231272.385349602,1768,351770,0,350,Cashew Thai Cuisine,Cashew Thai Cuisine,517 QUEEN ANNE AVE N,98109,Seattle,(206) 954-7731,Seating 51-150,III, , , , ," 
"
1317093.90805086,231375.479959682,1769,351771,0,350,Cashpot,Cashpot,14603 NE 20TH ST #4-3,98007,Bellevue,,Seating 151-250,III, , , , ," 
"
1310757.87511927,269966.710191771,1770,351772,0,350,Casino Caribbean,Casino Caribbean,12526 NE 144TH ST,98034,Kirkland,(425) 264-1050,Seating 51-150,III, , , , ," 
"
1314018.4821151,231269.36042127,1771,351773,0,350,Caspian,Caspian,1806 136th PL NE,98005,Bellevue,(206) 371-6431,Seating 51-150,III, , , , ," 
"
1302866.06609978,227831.171759605,1772,351774,0,350,Castilla,Castilla,504 BELLEVUE WAY NE,98004,Bellevue,(425) 286-4386,Seating 51-150,III, , , , ," 
"
1264441.20102052,189452.227848351,1773,351775,0,350,Castillos Supermarket,Castillos Supermarket,10426 16TH AVE SW,98146,Seattle,(206) 242-6247,Meat/Sea Food,III, , , , ," 
"
1303189.1399287,155643.741659686,1774,351776,0,350,Cat Sang Vietnamese Restaurant,Cat Sang Vietnamese Restaurant,20512 108TH AVE SE STE A-1,98031,Kent,(253) 355-3989,Seating 51-150,III, , , , ," 
"
1316535.1821342,283419.9759361,1775,351777,0,350,Category 5 Cellars,Category 5 Cellars,19501 144th AVE NE STE #D900,98072,Woodinville,(425) 209-0016,Seating 13-50,I, , , , ," 
"
1270858.47394711,226754.185396522,1776,351778,0,350,Caterer,Aramark  @ Convention Place,800 CONVENTION PL,98101,Seattle,(206) 694-5088,Caterer,III, , , , ," 
"
1297052.82214886,164877.47614494,1777,351779,0,350,Catering By Edwin,Catering By Edwin,269 SW 41ST ST,98057,Renton,(206) 406-8750,Caterer,III, , , , ," 
"
1278745.32497127,192760.646428347,1778,351780,0,350,Catering By Mccormick & Schmicks - Pavilion Cafe (Kc471),Catering By Mccormick & Schmicks,9404 E MARGINAL WAY S,98108,Seattle,(206) 762-4418,Mobile Food Unit,III, , , , ," 
"
1269521.9060822,224981.10757786,1779,351781,0,350,Catering By Rosemary- Indeed Corporate Office,Catering By Rosemary- Indeed Corp.,1201 2ND AVE,98101,Seattle,(512) 924-3908,Seating 151-250,III, , , , ," 
"
1314249.69392303,262974.831787109,1780,351782,0,350,"Catering Company; The","Catering Company; The",13613 NE 126TH PL STE 350,98034,Kirkland,(206) 922-4467,Caterer,III, , , , ," 
"
1277969.40099819,222115.04572469,1781,351783,0,350,Catfish Corner,Catfish Corner,2218 S Jackson ST,98144,Seattle,(206) 683-9538,Seating 13-50,III, , , , ," 
"
1254142.24195969,238398.558105111,1782,351784,0,350,Catherine Blaine Elementary,Catherine Blaine Elementary,2550 34TH AVE W,98199,Seattle,,School Lunch Program,II, , , , ," 
"
1267952.23697744,235835.613099769,1783,351785,0,350,Catholic Comm Serv-Aloha,Catholic Comm Serv-Aloha,1911 AURORA AVE N,98109,Seattle,(206) 443-9935,Non-Profit Institution,III, , , , ," 
"
1330529.80407928,335050.998330027,1784,351786,0,350,Cathouse Pizza Kc422 @ 425-877-6311,Cathouse Pizza Kc422,1120 1ST ST,98290,Snohomish,(425) 877-6311,Mobile Food Unit,III, , , , ," 
"
1319000.31106219,269338.731788933,1785,351787,0,350,Cave B Estate Winery,Cave B Estate Winery,14356 WOODINVILLE REDMOND RD NE,98052,Redmond,(425) 949-7152,Seating 13-50,I, , , , ," 
"
1289862.86605635,144954.390663102,1786,351788,0,350,Caveman Kitchen,Caveman Kitchen,807 W VALLEY HWY,98032,Kent,(253) 852-5092,Seating 0-12,III, , , , ," 
"
1277179.59188227,199278.930307776,1787,351789,0,350,Cavu Cafe & Deli,Cavu Cafe & Deli,7277 PERIMETER RD S,98108,Seattle,(206) 708-4702,Seating 13-50,III, , , , ," 
"
1273007.39090911,229498.932859764,1788,351790,0,350,"Ccattle'S; Llc","Ccattle'S; Llc",1701 E OLIVE WAY,98102,Seattle,(206) 200-0132,Seating 151-250,III, , , , ," 
"
1275705.99902894,244140.853050932,1789,351791,0,350,Cedar'S Restaurant,Cedar'S Restaurant,1319 NE 43RD ST,98105,Seattle,(206) 632-7708,Seating 13-50,III, , , , ," 
"
1267418.45884553,226732.556830853,1790,351792,0,350,Cedar & Spokes Coffee & Bar,Cedar & Spokes Coffee & Bar,2125 WESTERN AVE STE 100,98121,Seattle,(214) 558-1997,Seating 13-50,II, , , , ," 
"
1305362.63197277,232726.701666683,1791,351793,0,350,Cedar Crest Academy - Bellevue,Cedar Crest Academy - Bellevue,2125 112TH AVE NE,98004,Bellevue,(425) 454-1234,Seating 151-250,III, , , , ," 
"
1303378.96303986,238367.178246602,1792,351794,0,350,Cedar Crest Academy - Kirkland,Cedar Crest Academy - Kirkland,10406 NE 37TH CIR,98033,Kirkland,(425) 454-1234,Seating 51-150,III, , , , ," 
"
1327444.43787469,244966.912750527,1793,351795,0,350,Cedar Crest Academy - Redmond,Cedar Crest Academy - Redmond,17720 NE 65TH ST,98052,Redmond,(425) 454-1234,Seating 51-150,III, , , , ," 
"
1331622.50005661,133517.092999682,1794,351796,0,350,Cedar Heights Middle School,Cedar Heights Middle School,19640 SE 272ND ST,98042,Kent,,School Lunch Program,II, , , , ," 
"
1314667.57300852,227555.182810277,1795,351797,0,350,Cedar Park Christian School,Cedar Park Christian School,625 140TH AVE NE,98005,Bellevue,(425) 747-3445,Non-Profit Institution,III, , , , ," 
"
1307042.91109252,275140.983307764,1796,351798,0,350,Cedar Park Christian School Kitchen,Cedar Park Christian School,16300 112TH AVE NE,98011,Bothell,,Non-Profit Institution,III, , , , ," 
"
1306815.6740142,275292.682151347,1797,351799,0,350,Cedar Park Christian School - High School,Cedar Park Christian School-High School,16300 112th AVE NE,98011,Bothell,(425) 488-3600,Non-Profit Institution,III, , , , ," 
"
1282531.86989161,268135.872646108,1798,351800,0,350,Cedar Park Elementary School,Cedar Park Elementary School,13224 37TH AVE NE,98125,Seattle,(425) 503-3393,School Lunch Program,II, , , , ," 
"
1300452.23792219,178289.576289192,1799,351801,0,350,Cedar River Cafe,Cedar River Cafe,219 BURNETT AVE S,98057,Renton,(206) 234-5773,Seating 0-12,III, , , , ," 
"
1318398.26895919,172145.056426018,1800,351802,0,350,Cedar River Chevron,Cedar River Chevron,15355 MAPLE VALLEY HWY,98058,Renton,(206) 919-6882,Seating 0-12,III, , , , ," 
"
1338711.41304411,147669.295994431,1801,351803,0,350,Cedar River Elementary School,Cedar River Elementary School,22615 SWEENEY RD SE,98038,Maple Valley,(425) 413-5400,School Lunch Program,II, , , , ," 
"
1321920.72812161,180853.92811586,1802,351804,0,350,Cedar River Espresso - 8957Mf,Cedar River Espresso,16402 SE 128TH ST,98059,Renton,(206) 313-0738,Limited Food Services,, , , , ," 
"
1320225.35388769,173034.342049018,1803,351805,0,350,Cedar River Montessori School,Cedar River Montessori School,15828 SE JONES RD,98058,Renton,(425) 271-9614,Non-Profit Institution,I, , , , ," 
"
1345761.74999328,209127.030690268,1804,351806,0,350,Cedar Trails Elementary,Cedar Trails Elementary,4399 ISSAQUAH PINE LAKE RD SE,98075,Sammamish,(425) 837-7040,School Lunch Program,II, , , , ," 
"
1330064.2948397,135579.01013568,1805,351807,0,350,Cedar Valley Elementary,Cedar Valley Elementary,26500 TIMBERLANE WAY SE,98042,Covington,(253) 373-7526,School Lunch Program,II, , , , ," 
"
1280511.40608478,162891.333791777,1806,351808,0,350,Cedarbrook Lodge,Cedarbrook Lodge,18525 36TH AVE S,98188,Sea Tac,(206) 214-4120,Seating > 250,III, , , , ," 
"
1365035.46111768,270338.267519519,1807,351809,0,350,Cedarcrest High School,Cedarcrest High School,29000 NE 150TH ST,98019,Duvall,,School Lunch Program,II, , , , ," 
"
1364706.88598745,270972.909951016,1808,351810,0,350,Cedarcrest High School Baseball Concession,Cedarcrest Hs Baseball Concession,29000 NE 150TH ST,98019,Duvall,(425) 844-4500,Seating 0-12,I, , , , ," 
"
1271414.79402868,180399.772200018,1809,351811,0,350,Cedarhurst Elementary  - New Bldg,Cedarhurst Elementary  - New Bldg,611 S 132ND ST,98168,Burien,,School Lunch Program,II, , , , ," 
"
1275466.14484985,245996.22729294,1810,351812,0,350,Cedars On Brooklyn,Cedars Brooklyn Deli,4759 BROOKLYN AVE NE,98105,Seattle,(425) 301-3141,Seating 51-150,III, , , , ," 
"
1316626.93687195,280942.083582193,1811,351813,0,350,"Cedergreen Cellars; Inc","Cedergreen Cellars; Inc",18646 142ND AVE NE,98072,Woodinville,(425) 533-4172,Seating 13-50,II, , , , ," 
"
1315049.11588061,271625.318095013,1812,351814,0,350,Celaeno Winery,Celaeno Winery,15007 WOODINVILLE-REDMOND RD NE,98072,Woodinville,(425) 417-9725,Seating 0-12,I, , , , ," 
"
1272283.11086161,187119.706594765,1813,351815,0,350,Cemitas Poblanas,Cemitas Poblanas,805 S 112TH ST,98168,Seattle,(253) 946-6989,Seating 0-12,III, , , , ," 
"
1277789.87314202,152108.598139435,1814,351816,0,350,Cemitas Tepeaca Mexican Food Ii Llc,Cemitas Tepeaca Mexican Food Ii Llc,21624 PACIFIC HWY S,98198,Des Moines,(253) 347-8083,Seating 13-50,III, , , , ," 
"
1270377.30004069,219369.723459437,1815,351817,0,350,"Centerplate @Safeco Field;Ice Cream;  Main Level @132","Centerplate @Safeco Field;Ice Cream",1250 1ST AVE S,98134,Seattle,(303) 619-8812,Seating 0-12,I, , , , ," 
"
1280224.87516178,221363.078068525,1816,351818,0,350,Central Area Senior Center,Central Area Senior Center,500 30TH AVE S,98144,Seattle,,Non-Profit Institution,III, , , , ," 
"
1277920.09204169,223159.708333522,1817,351819,0,350,Central Area Youth Association,Central Area Youth Association,119 23RD AVE,98122,Seattle,(206) 322-6640,Non-Profit Institution,III, , , , ," 
"
1294362.83212203,137068.789964527,1818,351820,0,350,Central Avenue Pub & Eatery,Central Avenue Pub & Eatery,1404 S CENTRAL AVE #104,98032,Kent,(253) 217-3852,Seating 51-150,III, , , , ," 
"
1303041.73405552,227198.852158099,1819,351821,0,350,Central Bar,Central Bar,500 BELLEVUE WAY NE STE 105,98004,Bellevue,(425) 578-7878,Seating 51-150,III, , , , ," 
"
1278774.52209136,225160.652166277,1820,351822,0,350,Central Cafe & Juice Bar,Central Cafe & Juice Bar,2509 E CHERRY ST,98122,Seattle,(206) 854-3385,Seating 13-50,III, , , , ," 
"
1277376.10001944,227142.8936086,1821,351823,0,350,Central Cinema,Central Cinema,1411 21ST AVE,98122,Seattle,,Seating 13-50,III, , , , ," 
"
1275989.61197877,228028.313753769,1822,351824,0,350,Central Co-Op - Deli,Central Co-Op,1600 E MADISON ST,98122,Seattle,,Seating 0-12,III, , , , ," 
"
1275989.61197877,228028.313753769,1823,351825,0,350,Central Coop,Central Co-Op,1600 E MADISON ST,98122,Seattle,,Grocery Store-no seating,II, , , , ," 
"
1275989.61197877,228028.313753769,1824,351826,0,350,Central Coop - Meat,Central Co-Op,1600 E MADISON ST,98122,Seattle,,Meat/Sea Food,III, , , , ," 
"
1310712.45493452,243603.941723183,1825,351827,0,350,Central Park Tennis Club,Central Park Tennis Club,12630 NE 59TH ST,98033,Kirkland,(425) 822-2206,Seating 13-50,II, , , , ," 
"
1279871.61012028,221939.678949431,1826,351828,0,350,Central Pizza,Central Pizza,2901 S JACKSON ST,98144,Seattle,(206) 280-9705,Seating 51-150,III, , , , ," 
"
1270063.63596986,222688.5088166,1827,351829,0,350,"Central Saloon ; The","Central Saloon;  The",207 1ST AVE S,98104,Seattle,,Seating 51-150,III, , , , ," 
"
1302455.50786577,249473.407018349,1828,351830,0,350,Central Tavern,Central Tavern,124 KIRKLAND AVE,98033,Kirkland,(206) 972-8883,Seating 13-50,II, , , , ," 
"
1266815.58406703,173863.293803185,1829,351831,0,350,Centro Neighborhood Kitchen,Centro Neighborhood Kitchen,643-A SW 152ND ST,98166,Burien,(206) 420-7227,Seating 13-50,III, , , , ," 
"
1273793.87194769,227920.63286677,1830,351832,0,350,Century Ballroom,Century Ballroom,915 E PINE ST,98122,Seattle,(206) 324-7263,Seating 51-150,III, , , , ," 
"
1274249.46814936,117595.074646935,1831,351833,0,350,Century Theatre @ The Commons #493,Century Theatre @ The Commons #493,2001 S COMMONS,98003,Federal Way,(425) 448-8472,Seating 0-12,III, , , , ," 
"
